dataset_id,run_id
251,5682829
251,6120273
251,8962841
251,4786141
251,10227968
251,1837109
251,9201119
251,8729613
251,9201142
251,9201150
251,1837198
251,1836182
251,2080334
251,1836233
251,1838386
251,1837248
251,1836239
251,1837254
251,9201209
251,1836327
251,1837342
251,9201245
251,9201255
251,1836342
251,9200116
251,9200660
251,9200117
251,9200661
251,1837357
251,1836378
251,1837392
251,10560261
251,9191879
251,8148626
251,10560505
251,10593853
251,6641999
251,9111305
251,4035795
251,9883580
251,10592543
251,10559094
251,4715910
251,1874248
251,6123769
251,10561888
251,1860334
251,9182866
251,8884904
251,10557753
251,2088465
251,10396513
251,10560135
251,10438081
251,9199904
251,10417918
251,10418758
251,10560130
251,1837073
251,10559927
251,10418610
251,10557855
251,6138787
251,9063052
251,2042019
251,9906862
251,10595142
251,10438367
251,8917762
251,1836062
251,2083540
251,9201046
251,8695409
251,9200454
251,9191589
251,10458278
251,8644604
251,7951470
251,10154295
251,10228052
251,8955370
251,6946502
251,8659717
251,10594058
251,9182842
251,9963079
251,10022936
251,10560620
251,10417758
251,8884977
251,6670982
251,10227960
251,1838148
251,10437771
251,10437774
251,10437842
251,2088134
251,6639469
251,6122784
251,5791014
251,4794341
251,10587542
251,6720896
251,10013934
251,2088118
251,6716089
251,9926895
251,6122775
251,10008675
251,4811989
251,10045206
251,5682822
251,9865205
251,10416564
251,9110230
251,9197031
251,10385799
251,9198935
251,9029455
251,6647372
251,8948051
251,9201130
251,9201147
251,9201181
251,9201187
251,9201204
251,9201230
251,9201262
251,9199934
251,9201052
251,10228770
251,1860354
251,9200457
251,9200458
251,1837086
251,1836069
251,10228771
251,9199954
251,10437830
251,10437806
251,9201074
251,1836083
251,9199953
251,9200479
251,10437792
251,10437762
251,8858165
251,5955438
251,9200488
251,9199961
251,9191503
251,9201082
251,9149160
251,10439774
251,1837184
251,1836168
251,1838322
251,9200563
251,9200025
251,9200562
251,9201157
251,9200026
251,1837205
251,1836189
251,7948363
251,9200585
251,9201180
251,9200045
251,9200584
251,9200057
251,9201191
251,9200597
251,9200596
251,9200056
251,1836245
251,1837259
251,9200606
251,9200607
251,9201202
251,9200065
251,9200064
251,1836248
251,1837262
251,1836267
251,1837281
251,9201217
251,9200622
251,9200079
251,9200080
251,9200623
251,1837379
251,1836364
251,6087657
251,6069920
251,1874199
251,10591684
251,10431988
251,6065128
251,10432709
251,10228501
251,10418572
251,10558597
251,8661845
251,10417972
251,10552462
251,8807072
251,5900397
251,6657217
251,8920607
251,10559201
251,9195550
251,9201023
251,8778575
251,10231823
251,10587658
251,9066502
251,10560248
251,10592041
251,6045093
251,10438017
251,6029777
251,10437054
251,9923738
251,9200461
251,9200462
251,9199937
251,9201055
251,9199938
251,9199972
251,1874489
251,10560471
251,9201094
251,10227970
251,9888846
251,6029488
251,9973274
251,9200499
251,9200566
251,9200029
251,9200567
251,1836176
251,1837192
251,9201161
251,2081565
251,9200437
251,9870278
251,10592486
251,10158782
251,10592024
251,1837077
251,10136982
251,9870205
251,5941708
251,10560045
251,8926515
251,10098256
251,9971022
251,9094797
251,10580410
251,9200467
251,1837091
251,9199943
251,10559912
251,9199942
251,9201062
251,9200468
251,1860359
251,1836074
251,9201134
251,9200001
251,9200540
251,9200002
251,1837158
251,9200539
251,1836143
251,1836357
251,1837372
251,7948370
251,1837375
251,1836360
251,9200572
251,9200034
251,9200573
251,1837203
251,1836187
251,9201167
251,1837204
251,1836188
251,1837223
251,1836208
251,9201169
251,9200575
251,7948364
251,9200574
251,9200036
251,1837276
251,1838414
251,1836262
251,9200632
251,9200088
251,9201228
251,9200089
251,1837305
251,9200633
251,1836291
251,1837387
251,1836373
251,8962876
251,9200424
251,6638246
251,8661857
310,10437839
310,10437801
310,9200404
310,10560258
310,10437960
310,9191601
310,10417986
310,8886520
310,9913761
310,10046004
310,10417628
310,1874212
310,10228620
310,10434465
310,9618564
310,10418573
310,10418408
310,10417451
310,8858084
310,10353531
310,10560108
310,5937453
310,10226515
310,10592633
310,9918275
310,10418233
310,9199891
310,6121892
310,8920630
310,10439035
310,5948342
310,9204493
310,10231753
310,10418244
310,8778459
310,9199026
310,8909475
310,10417661
310,9080480
310,10417489
310,10417905
310,10559130
310,2070699
310,10437245
310,6719549
310,8745403
310,1870039
310,2083575
310,10560156
310,10560034
310,10592465
310,10376306
310,10376836
310,10559168
310,10593857
310,10418255
310,1838214
310,10418590
310,10418426
310,1836022
310,1838216
310,1860341
310,1837075
310,9194416
310,10579908
310,5945815
310,9086144
310,10441819
310,2045439
310,10417952
310,9197956
310,10435265
310,10227860
310,10165550
310,1837065
310,5919852
310,6122858
310,9191879
310,2042010
310,8884954
310,10437807
310,1837054
310,10437793
310,10437763
310,10437831
310,1837607
310,10437764
310,10437808
310,10437832
310,1860346
310,1837079
310,10228332
310,1838220
310,1860348
310,9200446
310,9200445
310,9201039
310,1838222
310,1860349
310,1837081
310,1836064
310,9199924
310,1836067
310,2083589
310,2083567
310,9199928
310,2083550
310,9199929
310,1860352
310,9200452
310,2083571
310,9200451
310,8938401
310,9138404
310,5717503
310,8925056
310,10440919
310,9197963
310,9098807
310,10318546
310,8963155
310,7946748
310,1860358
310,10587757
310,7946781
310,8857818
310,10160808
310,10417143
310,10559845
310,8946191
310,8858178
310,10418058
310,10437436
310,10418081
310,10587935
310,7810407
310,10437614
310,6022885
310,9201638
310,8784063
310,1838234
310,10437828
310,10437760
310,1836076
310,1837093
310,10437803
310,8962841
310,1863560
310,4692903
310,6120273
310,4786141
310,5682829
310,1837109
310,9195725
310,10566669
310,9201090
310,4555917
310,1863561
310,2088612
310,10227968
310,1836093
310,9200496
310,9199970
310,1836126
310,1837141
310,1838280
310,9199979
310,9200518
310,9200517
310,9201112
310,1837142
310,9199981
310,9199982
310,1838281
310,1836127
310,9200519
310,1837145
310,1836130
310,1838284
310,1837146
310,1836131
310,1838285
310,9199987
310,1836133
310,9200525
310,9199988
310,9201119
310,1838287
310,9200526
310,1837148
310,1837150
310,1836135
310,1838289
310,1838290
310,1836136
310,9199992
310,9200529
310,9201124
310,9200530
310,9199991
310,1837151
310,6123638
310,8858419
310,8963699
310,8729613
310,8661893
310,9201126
310,8858359
310,9199994
310,9200531
310,9199993
310,1836138
310,9200536
310,9199997
310,1837153
310,9200535
310,10228777
310,10228778
310,1838292
310,9199998
310,1836140
310,1838294
310,1837155
310,9200541
310,9200004
310,9201136
310,9200003
310,9200542
310,1837159
310,1838298
310,1836144
310,1838299
310,1837160
310,1836145
310,1837161
310,1838300
310,1836146
310,9200010
310,1836149
310,1838303
310,9201142
310,9200547
310,1837164
310,9200546
310,9200009
310,1836150
310,9201143
310,9200548
310,1838304
310,9200011
310,1837165
310,9200012
310,1836153
310,1837168
310,1838307
310,1838309
310,9200550
310,1836155
310,9201146
310,9200551
310,9200014
310,9200013
310,1837170
310,9200016
310,9200553
310,9200552
310,1838311
310,1837172
310,9200015
310,1836157
310,1838313
310,1836159
310,1837174
310,1836160
310,1838314
310,1837176
310,1836161
310,1838315
310,1837177
310,1836163
310,9201150
310,9200018
310,9200555
310,9200017
310,1837179
310,1838317
310,9200554
310,1836164
310,1837180
310,1838318
310,1837183
310,1838321
310,9200559
310,9200022
310,9200558
310,1836167
310,9201154
310,9200021
310,1837186
310,1838324
310,1836170
310,1837187
310,1838325
310,1836171
310,1837188
310,1838326
310,1836172
310,1836174
310,1837190
310,1838328
310,1837195
310,1836179
310,1838333
310,1836180
310,1837196
310,1838334
310,1837197
310,1838335
310,1836181
310,1838336
310,1837198
310,1836182
310,1836185
310,1838339
310,1837201
310,1838345
310,1837207
310,1836192
310,1836200
310,1838353
310,1837215
310,10228334
310,1837217
310,10228429
310,1838355
310,1836202
310,1838357
310,1836204
310,1837219
310,1838360
310,1837222
310,1836207
310,1837225
310,9200577
310,9200037
310,9200038
310,1838363
310,1836210
310,9200576
310,9201172
310,9200040
310,2045429
310,1836211
310,9200039
310,9200579
310,9201174
310,2083502
310,1837226
310,1838364
310,2083192
310,1837227
310,1836212
310,1838365
310,1836215
310,9200047
310,1838368
310,9200586
310,9200587
310,1837230
310,9200046
310,1838370
310,1837232
310,1836217
310,9200050
310,9200590
310,1836218
310,1837233
310,9200591
310,9201185
310,1838371
310,9200051
310,1837234
310,9200053
310,10228333
310,9200052
310,10228783
310,1836219
310,9200593
310,10228776
310,9200592
310,1838372
310,1838373
310,1837235
310,1836220
310,1837238
310,1836223
310,1838376
310,1838379
310,1836226
310,1837241
310,1836229
310,1837244
310,1838382
310,1836233
310,1837248
310,1838386
310,1836234
310,1837249
310,1838387
310,9200063
310,9201200
310,9200604
310,9200605
310,1836238
310,1837253
310,1838391
310,1838392
310,1837254
310,1836239
310,1837255
310,1838393
310,1836240
310,1838394
310,1836242
310,1837256
310,1837258
310,1836244
310,1838396
310,1837260
310,1838398
310,1836246
310,1837265
310,1836251
310,1838403
310,9200609
310,9200608
310,9200066
310,1838412
310,1837274
310,1836260
310,1837275
310,1838413
310,1836261
310,9201209
310,9200614
310,9200072
310,1837277
310,9200615
310,1838415
310,1836263
310,9200071
310,1836268
310,1837282
310,1838420
310,1837283
310,9200078
310,9200621
310,9200077
310,9200620
310,9201216
310,1836269
310,1838421
310,1836270
310,1838422
310,1837284
310,1836272
310,1838424
310,1837286
310,1836274
310,1837288
310,1838426
310,1836280
310,1838432
310,1837294
310,9200628
310,9201223
310,1837298
310,9200085
310,1838436
310,9200629
310,7948366
310,1836284
310,9200086
310,1836292
310,1837306
310,1838444
310,1838445
310,9200635
310,9200090
310,9200091
310,1836293
310,1837307
310,9200634
310,7948368
310,1838451
310,1837313
310,1836299
310,1838452
310,1836300
310,1837314
310,1836301
310,9200096
310,9200641
310,9200097
310,1838453
310,9200640
310,1837315
310,9201236
310,1836305
310,1838457
310,1837319
310,1838463
310,1836311
310,1837325
310,1836312
310,1838464
310,1837326
310,1837327
310,1836313
310,1838465
310,1837333
310,1836318
310,1838470
310,1836320
310,1837335
310,1838472
310,1837342
310,1838479
310,1836327
310,1836328
310,9200651
310,9200650
310,9200107
310,1837343
310,9200106
310,9201245
310,1838480
310,9200652
310,9200109
310,9201248
310,1838481
310,9200108
310,1837344
310,9200653
310,1836329
310,1837349
310,1838486
310,1836334
310,9200660
310,1837357
310,9200117
310,9200116
310,9201255
310,1838494
310,9200661
310,1836342
310,1837361
310,9200123
310,1836346
310,9200667
310,1838498
310,9200122
310,9200666
310,1837362
310,1836347
310,1838499
310,1838501
310,1836349
310,1837364
310,1836350
310,1837365
310,1838502
310,1838507
310,1836355
310,1837370
310,10154687
310,10154688
310,10154686
310,10154684
310,1838517
310,1837380
310,1836366
310,1837391
310,1838528
310,1836377
310,1837392
310,1838529
310,1836378
310,1837394
310,1836380
310,1838531
310,1838534
310,1836383
310,1837397
310,10228331
310,1838536
310,1836385
310,1837399
310,1836390
310,1838541
310,1837404
310,1838148
310,10437771
310,10560261
310,9123533
310,8148626
310,10560505
310,10413201
310,2081275
310,10593853
310,6641999
310,9111305
310,4035795
310,9883580
310,10592543
310,10559094
310,4715910
310,1870037
310,2081467
310,1874248
310,6123769
310,10561888
310,1860334
310,9182866
310,8884904
310,10557753
310,2088465
310,10396513
310,10560135
310,10438081
310,9199904
310,10417918
310,10418758
310,10560130
310,1837073
310,9063052
310,9906862
310,10559927
310,10595142
310,10438367
310,8917762
310,10557855
310,1836062
310,2083540
310,1838225
310,9201046
310,8695409
310,4569010
310,9200454
310,9191589
310,10458278
310,8644604
310,7951470
310,10154295
310,10228052
310,8955370
310,6946502
310,8659717
310,10594058
310,9182842
310,9963079
310,10022936
310,10560620
310,10417758
310,8884977
310,6670982
310,10227960
310,10437842
310,10437774
310,6122784
310,10197805
310,5791014
310,2088134
310,6639469
310,9883225
310,9613594
310,6720896
310,9204552
310,8962863
310,5699349
310,8695379
310,9613369
310,4811989
310,8963032
310,6716089
310,10186955
310,9865205
310,10008675
310,10416564
310,10460857
310,9089095
310,10556501
310,5839497
310,9110230
310,6059246
310,9201130
310,9201147
310,9200578
310,2042014
310,2080334
310,9201181
310,9201204
310,9201230
310,9201262
310,9199934
310,9201052
310,10228770
310,1860354
310,9200457
310,9200458
310,1838227
310,1837086
310,1836069
310,10228771
310,9199954
310,10437830
310,10437806
310,1838241
310,9201074
310,1836083
310,9199953
310,9200479
310,10437792
310,10437762
310,8858165
310,5955438
310,9200488
310,9199961
310,9191503
310,9201082
310,5930689
310,9149160
310,10439774
310,1837184
310,1836168
310,1838322
310,9200563
310,9200025
310,9200562
310,9201157
310,9200026
310,1838343
310,1837205
310,1836189
310,7948363
310,9200585
310,9201180
310,9200045
310,9200584
310,9200057
310,9201191
310,9200597
310,9200596
310,9200056
310,1836245
310,1837259
310,9200606
310,1838397
310,9200607
310,9201202
310,9200065
310,9200064
310,1836248
310,1837262
310,1838400
310,1836267
310,1837281
310,1838419
310,9201217
310,9200622
310,9200079
310,9200080
310,9200623
310,1837379
310,1838516
310,1836364
310,6087657
310,6069920
310,1874199
310,10591684
310,10431988
310,6065128
310,10432709
310,10228501
310,10418572
310,10558597
310,8661845
310,10417972
310,10552462
310,8807072
310,5900397
310,6657217
310,8920607
310,10559201
310,9195550
310,9201023
310,6057086
310,8778575
310,10231823
310,10587658
310,9066502
310,10560248
310,10592041
310,6045093
310,10438017
310,6029777
310,10437054
310,9923738
310,9200461
310,9200462
310,9199937
310,9201055
310,9199938
310,9199972
310,10398803
310,1874489
310,10560471
310,9201094
310,10227970
310,9888846
310,6029488
310,9973274
310,9200499
310,9200566
310,9200029
310,9200030
310,9200567
310,1836176
310,1837192
310,1838330
310,9201161
310,2081565
310,1873639
310,9200437
310,9870278
310,10592486
310,10158782
310,10592024
310,1838218
310,1837077
310,10136982
310,9870205
310,5941708
310,10560045
310,8926515
310,10098256
310,8830529
310,9971022
310,9094797
310,10580410
310,5959630
310,9200467
310,1837091
310,9199943
310,10559912
310,9199942
310,9201062
310,9200468
310,1860359
310,1836074
310,1838232
310,9201134
310,9200001
310,9200540
310,9200002
310,1837158
310,9200539
310,1836143
310,1838297
310,1836357
310,1838509
310,1837372
310,7948370
310,1837375
310,1838512
310,1836360
310,9200572
310,9200034
310,9200573
310,1837203
310,1836187
310,1838341
310,9200035
310,9201167
310,1837204
310,1836188
310,1838342
310,1837223
310,1836208
310,9201169
310,1838361
310,9200575
310,7948364
310,9200574
310,9200036
310,1837276
310,1838414
310,1836262
310,9200632
310,1838443
310,9200088
310,9201228
310,9200089
310,1837305
310,9200633
310,1836291
310,1837387
310,1838524
310,1836373
310,8962876
310,9200424
310,6638246
310,8661857
335,9199970
335,5937453
335,10226515
335,10592633
335,9918275
335,10418233
335,9199891
335,6121892
335,8920630
335,10439035
335,5948342
335,9204493
335,10231753
335,10418244
335,8778459
335,9199026
335,8909475
335,10417661
335,9080480
335,10417489
335,10417905
335,10559130
335,2070699
335,10437245
335,6719549
335,8745403
335,1870039
335,2083575
335,10560156
335,10560034
335,10592465
335,10376306
335,10376836
335,10559168
335,10593857
335,10418255
335,1838214
335,10418590
335,10418426
335,1836022
335,1838216
335,1860341
335,1837075
335,9194416
335,10579908
335,5945815
335,9086144
335,10441819
335,10417952
335,9197956
335,10435265
335,10227860
335,10165550
335,10353531
335,1837065
335,10398899
335,5919852
335,6122858
335,9618564
335,9191879
335,2042010
335,8884954
335,10437807
335,1837054
335,10437763
335,10437831
335,1837607
335,10437764
335,10437808
335,10437832
335,1860346
335,1837079
335,10228332
335,1838220
335,1860348
335,9200446
335,9200445
335,9201039
335,1838222
335,1860349
335,1837081
335,1836064
335,9199924
335,1836067
335,2083589
335,2083567
335,9199928
335,2083550
335,9199929
335,1860352
335,9200452
335,2083571
335,9200451
335,8938401
335,9138404
335,5717503
335,8925056
335,5929020
335,10440919
335,9197963
335,9098807
335,10318546
335,8963155
335,7946748
335,1860358
335,10587757
335,7946781
335,8857818
335,2083536
335,10160808
335,10417143
335,10559845
335,8946191
335,8858178
335,10418058
335,10437436
335,10418081
335,10587935
335,7810407
335,10437614
335,6022885
335,9201638
335,8784063
335,1838234
335,10437828
335,10437760
335,1836076
335,1837093
335,10437839
335,4692903
335,6120273
335,1863560
335,5682829
335,8962841
335,4786141
335,10566669
335,7811683
335,9200496
335,1863561
335,1837109
335,9199968
335,1836093
335,4555917
335,10227968
335,2088612
335,1838280
335,1836126
335,1837141
335,9200517
335,9201112
335,9199979
335,9200518
335,1836127
335,9199981
335,1838281
335,9199982
335,1837142
335,9200519
335,1837145
335,1836130
335,1838284
335,1837146
335,1836131
335,1838285
335,9199988
335,1836133
335,1837148
335,9200526
335,1838287
335,9199987
335,9201119
335,9200525
335,1837150
335,1836135
335,1838289
335,9199991
335,9199992
335,1837151
335,9200529
335,1836136
335,9200530
335,1838290
335,9201124
335,9200531
335,9201126
335,8858359
335,8963699
335,8661893
335,9199994
335,8858419
335,9199993
335,6123638
335,8729613
335,9199997
335,10228778
335,10228777
335,1838292
335,9199998
335,9200536
335,1837153
335,1836138
335,9200535
335,1838294
335,1837155
335,1836140
335,9200004
335,9200541
335,9200003
335,9201136
335,9200542
335,1837159
335,1836144
335,1838298
335,1838299
335,1837160
335,1836145
335,1838300
335,1837161
335,1836146
335,9201142
335,1837164
335,9200546
335,1836149
335,9200009
335,1838303
335,9200547
335,9200010
335,9200548
335,9200012
335,1837165
335,1838304
335,9201143
335,1836150
335,9200011
335,1836153
335,1838307
335,1837168
335,1836155
335,1837170
335,9200014
335,9200551
335,9200013
335,9200550
335,1838309
335,9201146
335,9200552
335,9200015
335,1837172
335,1838311
335,1836157
335,9200016
335,9200553
335,1837174
335,1838313
335,1836159
335,1836160
335,1837176
335,1838314
335,1837177
335,1838315
335,1836161
335,1837179
335,9201150
335,9200555
335,9200017
335,9200018
335,9200554
335,1836163
335,1838317
335,1837180
335,1838318
335,1836164
335,1837183
335,1836167
335,9201154
335,9200559
335,9200558
335,9200021
335,9200022
335,1838321
335,1836170
335,1837186
335,1838324
335,1838325
335,1837187
335,1836171
335,1837188
335,1838326
335,1836172
335,1837190
335,1838328
335,1836174
335,1838333
335,1836179
335,1837195
335,1836180
335,1837196
335,1838334
335,1837197
335,1836181
335,1838335
335,1837198
335,1836182
335,1838336
335,1837201
335,1838339
335,1836185
335,1838345
335,1836192
335,1837207
335,1836200
335,1838353
335,1837215
335,10228429
335,1837217
335,10228334
335,1838355
335,1836202
335,1838357
335,1837219
335,1836204
335,1836207
335,1837222
335,1838360
335,9200577
335,9200576
335,1836210
335,9200037
335,1837225
335,9200038
335,1838363
335,9201172
335,9200578
335,9200579
335,2080334
335,2042014
335,9200039
335,2045429
335,1836211
335,9201174
335,2083192
335,1838365
335,1837227
335,1836212
335,1838368
335,1836215
335,9200587
335,9200046
335,1837230
335,9200586
335,9200047
335,1836217
335,1837232
335,1838370
335,9201185
335,1838371
335,9200051
335,9200591
335,1837233
335,9200590
335,1836218
335,9200050
335,9200592
335,10228783
335,10228776
335,1836219
335,9200052
335,1838372
335,9200593
335,1837234
335,9200053
335,1837235
335,1836220
335,1838373
335,1837238
335,1838376
335,1836223
335,1838379
335,1837241
335,1836226
335,1836229
335,1838382
335,1837244
335,1837248
335,1836233
335,1838386
335,1836234
335,1838387
335,1837249
335,9200063
335,9201200
335,9200605
335,9200604
335,1837253
335,1838391
335,1836238
335,1836239
335,1838392
335,1837254
335,1837255
335,1838393
335,1836240
335,1836242
335,1837256
335,1838394
335,1836244
335,1838396
335,1837258
335,1836246
335,1837260
335,1838398
335,1837265
335,1838403
335,1836251
335,9200608
335,9200609
335,9200066
335,1837274
335,1836260
335,1838412
335,1836261
335,1838413
335,1837275
335,9200072
335,9200615
335,1838415
335,9200071
335,9200614
335,1837277
335,9201209
335,1836263
335,1838420
335,1837282
335,1836268
335,9200077
335,1838421
335,9200621
335,9200620
335,9200078
335,1837283
335,1836269
335,9201216
335,1838422
335,1837284
335,1836270
335,1838424
335,1837286
335,1836272
335,1837288
335,1838426
335,1836274
335,1836280
335,1837294
335,1838432
335,9201223
335,1836284
335,1837298
335,7948366
335,9200085
335,9200086
335,9200629
335,1838436
335,9200628
335,1837306
335,1836292
335,1838444
335,9200091
335,1837307
335,7948368
335,9200635
335,9200090
335,1836293
335,9200634
335,1838445
335,1838451
335,1837313
335,1836299
335,1837314
335,1836300
335,1838452
335,9200641
335,9200096
335,9200640
335,1837315
335,9201236
335,9200097
335,1836301
335,1838453
335,1836305
335,1837319
335,1838457
335,1836311
335,1837325
335,1838463
335,1838464
335,1836312
335,1837326
335,1837327
335,1838465
335,1836313
335,1837333
335,1838470
335,1836318
335,1838472
335,1837335
335,1836320
335,1837342
335,1836327
335,1838479
335,9200650
335,1838480
335,1837343
335,1836328
335,9201245
335,9200107
335,9200651
335,9200106
335,9200653
335,1836329
335,9200652
335,9200109
335,1838481
335,9200108
335,9201248
335,1837344
335,1838486
335,1836334
335,1837349
335,9200117
335,9201255
335,9200661
335,1836342
335,9200116
335,9200660
335,1838494
335,1837357
335,9200123
335,1837361
335,9200122
335,1838498
335,1836346
335,9200666
335,9200667
335,1838499
335,1837362
335,1836347
335,1838501
335,1837364
335,1836349
335,1837365
335,1836350
335,1838502
335,1838507
335,1836355
335,1837370
335,10154687
335,10154684
335,10154688
335,10154685
335,10154686
335,1837380
335,1836366
335,1838517
335,1838528
335,1837391
335,1836377
335,1837392
335,1836378
335,1838529
335,1837394
335,1838531
335,1836380
335,1837397
335,1836383
335,1838534
335,1836385
335,10228331
335,1837399
335,1838536
335,1837404
335,1838541
335,1836390
335,10560261
335,9913761
335,9123533
335,8148626
335,9191601
335,10413201
335,10560258
335,2081275
335,10593853
335,6641999
335,9111305
335,4035795
335,9883580
335,10592543
335,10559094
335,4715910
335,1870037
335,2081467
335,1874248
335,6123769
335,10561888
335,1860334
335,9182866
335,8884904
335,10557753
335,2088465
335,10396513
335,10560135
335,10438081
335,9199904
335,10417918
335,10418758
335,10560130
335,1837073
335,8695379
335,9613369
335,9926895
335,4811989
335,9865205
335,2088118
335,9267345
335,9063052
335,9906862
335,10559927
335,10595142
335,10438367
335,8917762
335,10557855
335,10008675
335,1836062
335,6122775
335,6716089
335,2083540
335,1838225
335,9201046
335,8695409
335,4569010
335,9200454
335,9191589
335,10458278
335,8644604
335,7951470
335,10154295
335,10228052
335,8955370
335,6946502
335,10594058
335,9182842
335,10022936
335,10560620
335,10417758
335,8884977
335,6670982
335,10227960
335,10437771
335,1838148
335,10437774
335,10437842
335,5791014
335,6639469
335,10197805
335,2088134
335,9393064
335,8695427
335,10592121
335,9299118
335,10013934
335,9931395
335,8695721
335,6120799
335,5699349
335,6720896
335,10416564
335,9110230
335,10460857
335,6059246
335,9029455
335,5958478
335,6647372
335,10556501
335,9201130
335,9201147
335,9200040
335,1837226
335,1838364
335,9201181
335,9201187
335,9201204
335,9201230
335,9201262
335,9199934
335,9201052
335,10228770
335,1860354
335,9200457
335,9200458
335,1838227
335,1837086
335,1836069
335,10228771
335,9199954
335,10437830
335,10437806
335,1838241
335,9201074
335,1836083
335,9199953
335,9200479
335,10437762
335,8858165
335,5955438
335,9200488
335,9199961
335,9191503
335,9201082
335,5930689
335,10376231
335,9149160
335,10439774
335,1837184
335,1836168
335,1838322
335,9200563
335,9200025
335,9200562
335,9201157
335,9200026
335,1838343
335,1837205
335,1836189
335,7948363
335,9200585
335,9201180
335,9200045
335,9200584
335,9200057
335,9201191
335,9200597
335,9200596
335,9200056
335,1836245
335,1837259
335,9200606
335,1838397
335,9200607
335,9201202
335,9200065
335,9200064
335,1836248
335,1837262
335,1838400
335,1836267
335,1837281
335,1838419
335,9201217
335,9200622
335,9200079
335,9200080
335,9200623
335,1837379
335,1838516
335,1836364
335,6087657
335,6069920
335,1874199
335,10591684
335,10431988
335,6065128
335,10432709
335,10228501
335,10418572
335,10558597
335,8661845
335,10417972
335,10552462
335,8807072
335,5900397
335,6657217
335,8920607
335,10559201
335,9195550
335,9201023
335,6057086
335,8778575
335,10231823
335,10587658
335,9066502
335,10560248
335,10592041
335,6045093
335,10438017
335,6029777
335,10437054
335,9923738
335,9200461
335,9200462
335,9199937
335,9201055
335,9199938
335,9199972
335,10398803
335,1874489
335,10560471
335,9201094
335,10227970
335,9888846
335,6029488
335,9973274
335,9200499
335,9200566
335,9200029
335,9200030
335,9200567
335,1836176
335,1837192
335,1838330
335,9201161
335,10591746
335,2081565
335,9103306
335,8915750
335,10392745
335,1873639
335,9200437
335,8984047
335,9870278
335,10592486
335,10158782
335,10592024
335,1838218
335,1837077
335,10136982
335,9870205
335,5941708
335,10560045
335,8926515
335,10098256
335,8830529
335,9971022
335,9094797
335,10580410
335,5959630
335,9200467
335,1837091
335,9199943
335,10559912
335,9199942
335,9201062
335,9200468
335,1860359
335,1836074
335,1838232
335,9200474
335,8858121
335,9198622
335,8778556
335,6664092
335,10430674
335,9201134
335,9200001
335,9200540
335,9200002
335,1837158
335,9200539
335,1836143
335,1838297
335,1836357
335,1838509
335,1837372
335,7948370
335,1837375
335,1838512
335,1836360
335,9200572
335,9200034
335,9200573
335,1837203
335,1836187
335,1838341
335,9200035
335,9201167
335,1837204
335,1836188
335,1838342
335,1837223
335,1836208
335,9201169
335,1838361
335,9200575
335,7948364
335,9200574
335,9200036
335,1837276
335,1838414
335,1836262
335,9200632
335,1838443
335,9200088
335,9201228
335,9200089
335,1837305
335,9200633
335,1836291
335,1837387
335,1838524
335,1836373
335,8962876
335,9200424
335,6638246
335,8661857
450,1837141
450,1838280
450,1836126
450,5937453
450,10226515
450,10592633
450,9918275
450,10418233
450,9199891
450,6121892
450,8920630
450,10439035
450,5948342
450,9204493
450,10231753
450,10418244
450,8778459
450,9199026
450,8909475
450,10417661
450,9080480
450,10417489
450,10417905
450,10559130
450,2070699
450,10437245
450,6719549
450,8745403
450,1870039
450,2083575
450,10560156
450,10560034
450,10592465
450,10376836
450,10418255
450,1838214
450,10418590
450,10418426
450,1836022
450,1838216
450,1860341
450,1837075
450,9194416
450,10579908
450,5945815
450,9086144
450,10441819
450,10417952
450,9197956
450,10435265
450,10227860
450,10165550
450,10353531
450,1837065
450,10398899
450,5919852
450,6122858
450,9618564
450,9191879
450,2042010
450,8884954
450,10437807
450,1837054
450,10437763
450,10437831
450,1837607
450,10437764
450,10437808
450,10437832
450,1860346
450,1837079
450,10228332
450,1838220
450,1860348
450,9200446
450,9200445
450,9201039
450,1838222
450,1860349
450,1837081
450,1836064
450,9199924
450,1836067
450,2083589
450,2083567
450,9199928
450,2083550
450,9199929
450,1860352
450,9200452
450,2083571
450,9200451
450,8938401
450,9138404
450,5717503
450,8925056
450,5929020
450,10440919
450,9197963
450,9098807
450,10318546
450,8963155
450,7946748
450,1860358
450,10587757
450,7946781
450,8857818
450,10160808
450,10417143
450,10559845
450,8946191
450,8858178
450,10418058
450,10437436
450,10418081
450,10587935
450,7810407
450,10437614
450,6022885
450,9201638
450,8784063
450,1838234
450,10437828
450,10437760
450,1836076
450,1837093
450,10437839
450,4692903
450,6120273
450,1863560
450,5682829
450,8962841
450,4786141
450,10566669
450,7811683
450,9200496
450,1863561
450,1837109
450,9199968
450,1836093
450,4555917
450,10227968
450,2088612
450,9199970
450,9200518
450,9200517
450,9201112
450,9199979
450,1836127
450,9199981
450,1837142
450,1838281
450,9199982
450,9200519
450,1836130
450,1837145
450,1838284
450,1837146
450,1836131
450,1838285
450,1836133
450,1837148
450,9201119
450,9199987
450,9199988
450,9200525
450,9200526
450,1838287
450,1836135
450,1837150
450,1838289
450,9200529
450,1837151
450,9199992
450,1836136
450,1838290
450,9200530
450,9201124
450,9199991
450,8661893
450,8858419
450,8963699
450,8858359
450,8729613
450,9201126
450,6123638
450,9199994
450,9199993
450,9200531
450,9200535
450,9199998
450,10228778
450,10228777
450,9200536
450,1836138
